@lat	@lon	name	tourism	historic	amenity	natural	leisure
37.3167849	-8.8051087	Mapa de Aljezur	information				
32.7601761	-17.1222916	Lagoa do Vento	viewpoint				
32.7601989	-17.1226155	Risco (from Above)	viewpoint				
41.6984096	-7.7312773	Fonte dos Amores	attraction			spring	
32.8090315	-17.1342802	Pedreira				peak	
32.8093980	-17.1407318	Fanal				peak	
32.7617991	-17.1357216		viewpoint				
37.3083556	-7.8019333	Monte de Larache		archaeological_site			
37.1965820	-8.9171677		viewpoint				
37.3056108	-8.6945103		picnic_site				
37.2385113	-8.1690297		picnic_site				
37.2558387	-8.0934831		viewpoint				
32.7171152	-17.1588858	Calhau Grande	hotel				
37.1620887	-8.4858492		picnic_site				
41.0717485	-8.0903472	Museu Serpa Pinto	museum				
38.9629239	-9.4169360		information				
39.0655352	-8.6270165	Igreja Cocharro			place_of_worship		
32.7728507	-17.0839688	Fontes Ruivas	picnic_site				
32.7729551	-17.0839232	Estanquinhos Fontes Ruivas	attraction				
38.7273440	-9.1421645	Residencial João XXI	guest_house				
32.6367957	-16.9462819	Golden Residence	hotel				
32.8101784	-16.9334215	Posto Florestal Cascalho	viewpoint				
32.8479298	-17.1527357	Miradouro da Eira da Achada	viewpoint				
32.7543354	-17.0193790	Encumeada	viewpoint				
32.7600895	-17.0169830	Chão dos Louros	picnic_site				
32.8275616	-16.9772002	Ponta Delgada	viewpoint				
32.8095323	-17.2565664	Fio	viewpoint				
32.7517785	-17.2178982	Prazeres	viewpoint				
32.7076289	-17.1400231		viewpoint				
32.6779167	-17.1044113	Cais da Ponta do Sol	viewpoint				
32.6693190	-17.0632722	Miradouro do Forte	attraction				
32.6519053	-16.9734734	Pico da Torre	viewpoint				
38.7145962	-9.1342613	Torre de São Lourenço	viewpoint				
32.7755307	-16.8265557		viewpoint				
32.7473274	-16.8256649		viewpoint				
32.7280458	-16.8217233	Santo da Serra	viewpoint				
32.7493984	-16.7066788		viewpoint				
32.6453001	-16.8706032	Miradouro do Pináculo	viewpoint				
32.7921327	-17.1285614	Miradouro sobre o Chão da Ribeira	viewpoint				
32.8271013	-17.1111610	Frente Mar Seixal	attraction				
40.5709689	-8.4457828	Largo 1º de Maio					park
32.8623102	-17.1686883	Miradouro do Redondo	viewpoint				
41.6882586	-7.6657298	Casa São Cristovão	hotel				
32.8469229	-17.1579406	Igreja da Ribeira da Janela			place_of_worship		
32.7965028	-17.1143397	Viveiro de trutas	attraction				
39.2219540	-7.2446839		viewpoint				
32.8288785	-16.9545715	Arco de São Jorge	viewpoint				
32.7749827	-16.8302773	Porto da Cruz	viewpoint				
32.7745389	-16.8283172	Praia da Alagoa	viewpoint				
32.7434114	-16.7010356	São Lourenço	viewpoint				
40.2018226	-7.2096370					peak	
40.1974060	-7.1608319					peak	
40.3190721	-6.9083105	Cabeço Melhano				peak	
40.3093590	-7.1453479	Mosteiro				peak	
40.3786250	-7.1819338					peak	
40.4251341	-7.2224970	Fráguas	viewpoint			peak	
40.4201595	-7.2601671	Cabeço Gordo				peak	
40.4902261	-7.2990460	Penedo das Maias				peak	
40.5644857	-7.2758606	Barrocal				peak	
40.3592583	-7.6797954	São Bento				peak	
40.2233755	-7.7987314					peak	
40.2116537	-7.7794523					peak	
40.2345343	-7.7478897					peak	
40.1099282	-8.0386993	Cabeço do Vale da Piçarra				peak	
40.0702694	-8.1938999	Lomba de Vizinhos				peak	
40.2218874	-8.1968802	Serra do Bidueiro				peak	
32.7501528	-16.8349099	Porto da Cruz	viewpoint				
32.6557233	-16.8973126	Quinta Mae dos Homens	hotel				
39.6339235	-8.6677915	Nova Era	guest_house				
32.7512218	-17.1172288	Urze				peak	
32.8191612	-16.9709871	Solar de Boaventura	hotel				
32.6729383	-17.0633603	Museu Etnográfico da Madeira	museum				
32.6510780	-16.9090540	Instituto do Vinho da Madeira	museum				
32.6478270	-16.9105783	Blandy's Wine Lodge	museum				
32.6508920	-16.9030016	Museu do Bordado	museum				
32.6622172	-16.8945974	Museu História Natural	museum				
32.7967083	-17.0376094	Capelinha	viewpoint				
32.7585902	-17.1390397	Rabaçal	viewpoint				
32.7544145	-17.1336673	Paul			place_of_worship		
32.8458991	-17.1945809	Porta da Vila	attraction				
32.8595439	-17.2035244	Ponta da Ladeira	viewpoint				
32.8569743	-17.1506480	Ilhéu da Ribeira da Janela	attraction				
32.7770185	-17.0316710	Rosário			place_of_worship		
32.7339160	-17.0532162	Canto do Muro	viewpoint				
32.8152252	-17.0899854	Véu da Noiva	attraction				
37.0893945	-8.2129211	Grande Real Santa Eulalia	hotel				
37.3772011	-7.8635438	Anta da Masmorra		archaeological_site			
32.7228043	-17.1773219	Engenho da cana de açucar	museum				
32.6488929	-16.9102919	"Museu da Fotografia ""Vicentes"""	museum				
32.7574208	-17.1051671	Ovil	viewpoint				
32.7577213	-17.0973191	Paul da Serra	viewpoint				
37.1014003	-7.8311648	São Miguel				peak	
37.1075969	-7.7780023	Miradouro	viewpoint				
37.1098276	-7.7824718	Cabeça				peak	
37.1122818	-7.8871371	Malhão				peak	
37.1162788	-7.8950110	Cerro da Bemposta				peak	
37.1517743	-7.7225055	Cerro do Major				peak	
37.3016592	-7.9504063	Miradouro do Caldeirão	viewpoint				
32.7422552	-16.6833598		picnic_site				
37.2841637	-7.4615506	Igreja do Azinhal			place_of_worship		
40.5747626	-8.4379124	Miradouro de São Pedro	viewpoint				
40.5667452	-8.4578204	Miradouro da Curva do Simão	viewpoint				
40.5475194	-8.5069550	Templete de Perrães		wayside_cross			
32.7399847	-16.7036579		picnic_site				
32.7509835	-16.7082865		picnic_site				
32.7696239	-17.2365876		viewpoint				
32.6511237	-16.9596805	Levada	information				
37.7430916	-25.6607047	Antillia Hotel Apartamento	hotel				
39.1234989	-7.2829659	Museu D'Abrincar	museum				
37.7682112	-25.4867794		viewpoint				
39.1237753	-7.2837444	Igreja Nossa Senhora da Luz			place_of_worship		
41.6772713	-7.6216177		viewpoint				
38.1657942	-7.8917416	Posto de Turismo de Cuba	information				
41.6313322	-8.3543932	Pinheiro manso	guest_house				
41.6291467	-8.3640212	Santa Casa da Misericórdia	hostel				
41.6311397	-8.3514986	Museu de Artes Tradicionais	museum				
41.6292126	-8.3637362			memorial			
41.6310781	-8.3589837	Troia	hotel				
32.8631700	-17.1823023	Assumada				peak	
32.8244653	-17.1807110		attraction				
39.2722544	-8.1977483	Herdade de Cadouços	hotel				
37.7178097	-25.5105978	Miradouro do Monte Santo	viewpoint				
37.8158468	-25.4241078	Fabrica de Chá Porto Formoso	museum				
38.7120520	-7.8664079	Castelo do Mau Vizinho		ruins			
39.6435090	-8.5914379	Portas da Vila		city_gate			
39.6429260	-8.5912536	Pelourinho de Ourém	attraction	pillory			
39.6429391	-8.5911583		viewpoint				
39.6428289	-8.5911866	Posto de turismo	information				
39.6412895	-8.5910896	Passo da Via Sacra		wayside_shrine			
39.6432365	-8.5916401	Casa Paroquial de Ourém	attraction				
39.6424522	-8.5935133		viewpoint				
39.6433417	-8.5915882	Fonte medieval de Ourém		yes	fountain		
39.6414307	-8.5921621	Castelo de Ourém		castle			
39.6412504	-8.5930541	Passo da Via Sacra		wayside_shrine			
39.6421086	-8.5908589	Miradouro dos Cónegos	viewpoint				
38.5704250	-7.9053132	Chafariz das Portas de Moura	attraction	fountain	fountain		
32.7415897	-16.8903194	Balcões	viewpoint				
38.5692907	-7.9133469	M'Ar de Ar Muralhas	hotel				
37.0960290	-8.6771455		viewpoint				
37.0980660	-8.6684570	São Gonçalo de Lagos		memorial			
37.1111405	-8.6806234		information				
32.7396053	-16.8470099		picnic_site				
32.7525735	-17.0157431		viewpoint				
40.3308343	-7.0952163		viewpoint				
32.7147203	-17.1547487	Enginho Velho	hotel				
32.7158959	-17.1573249		viewpoint				
32.7157110	-17.1462695	Nossa Senhora da Conceição			place_of_worship		
38.6966463	-9.2002673	Afonso de Albuquerque	artwork				
41.8457800	-6.8604629	Cepo Verde	camp_site				
37.4132525	-7.7403858	Finca Rodilhas Caça e Turismo	hotel				
32.7766502	-17.0793932		viewpoint				
32.7072870	-17.0312104	Espigão	viewpoint				
40.1856122	-8.5778499	Capela			place_of_worship		
40.3108353	-7.5506246	Pousada da Juventude Penhas da Saúde	hostel				
40.3073439	-7.5489283	Luna Hotel Serra da Estrela	hotel				
32.8273531	-17.1605964	Curral Falso	viewpoint				
32.8063543	-17.1408553	Levada dos cedros	information				
39.6043108	-8.4170385		viewpoint				
39.6058334	-8.4165200		viewpoint				
39.6031882	-8.4175853		viewpoint				
32.6439586	-16.9299941	Vila Camacho	hotel				
40.5535518	-8.1788608	Miradouro do Cabeço da Neve	viewpoint				
41.0139435	-7.2328970				place_of_worship		
41.0514198	-7.2690991				place_of_worship		
32.7773993	-16.8373369	Porto da Cruz	viewpoint				
38.7092214	-9.1341137	Arco Escuro		yes			
39.0054992	-7.2473413	Monumento ao Ganadeiro		memorial			
38.7993420	-9.3855650	Turismo	information				
38.7859383	-9.3891948		viewpoint				
40.7793632	-7.3503989	Portas do Prado		city_gate			
40.7771905	-7.3502583	Portas d'El Rei		city_gate			
38.7080357	-9.1391960	Pelourinho de Lisboa	attraction	pillory			
41.0022757	-7.7805331	Miradouro da Padiela	viewpoint				
38.5806935	-28.7065646	Miradouro da Caldeira	viewpoint				
37.7767199	-25.4589200		viewpoint				
39.8283766	-7.4921768			city_gate			
40.5806029	-8.1762621	Pinoucas	viewpoint				
40.6068478	-8.3878637	Cruzeiro		wayside_cross			
38.7141865	-9.1692947	São João Bosco		memorial			
32.7188076	-16.7680808	Igreja Nova Apostólica			place_of_worship		
38.7205525	-9.1400228	Doutor Sousa Martins		memorial			
38.7148355	-9.1390175	Memorial às Vítimas do Massacre Judaico de 1506		memorial			
41.1721386	-8.4796221	Rio Ferreira e Rio Simão	viewpoint				
40.5353290	-8.4755070		viewpoint				
41.3128282	-7.1502833	Miradouro da Senhora da Lapa	viewpoint				
41.3121328	-7.1501997	Miradouro da Senhora da Lapa 2	viewpoint				
41.3069346	-7.1525516	Pelourinho de Vila Flor	attraction	pillory			
38.7090798	-9.1331476	Portas do Mar		city_gate			
38.7092271	-9.1309102	Arco de Jesus		city_gate			
40.6267452	-8.4328068	Cruzeiro do Brunhido		wayside_cross			
37.0766292	-7.7069003		picnic_site				
37.0770672	-7.7062411		viewpoint				
41.3331417	-6.8656624				place_of_worship		
41.7872652	-7.7808391			memorial			
38.7282868	-9.1476062	Hotel Eurostars Lisboa Parque	hotel				
41.7577392	-8.5857400	Associação Florestal do Lima	attraction				
40.7757401	-7.0626186	Museu Municipal de Pinhel	museum				
41.5017792	-8.4167060		picnic_site				
41.5096934	-8.4173068				place_of_worship		
41.4988708	-8.4203834	Cruzeiro		wayside_cross			
40.0717142	-8.8043989	Igreja			place_of_worship		
39.4294532	-31.2582386	Fajãzinha				peak	
39.3871284	-31.1727966	Calvário				peak	
39.3877398	-31.2356150	Alto da Mira				peak	
39.3869221	-31.1922675	Base E				peak	
39.3997162	-31.2110252	Boca da Baleia				peak	
39.4206418	-31.1803319	Boca da Vereda				peak	
39.4030801	-31.2325301	Bugio				peak	
39.4132268	-31.2421170	Burreiro				peak	
39.4944159	-31.1712673	Aguinhas				peak	
39.4875759	-31.1576560	Burguilhão				peak	
39.4803940	-31.1507393	Cedros				peak	
33.0785506	-16.2979788	Concelho				peak	
33.0606308	-16.3372261	Estação Astronómica				peak	
33.0868443	-16.3548290	Fonte da Areia				peak	
33.0554626	-16.3451293	Lombas				peak	
33.0560575	-16.3452450	Lombas Velho				peak	
33.0786671	-16.3102531	Pedreira				peak	
33.0662515	-16.3119199	Penedo				peak	
33.0936823	-16.3033764	Pico Branco				peak	
33.0843304	-16.3235920	Pico do Facho				peak	
33.0663556	-16.3172607	Portela				peak	
33.0756524	-16.3376772	Quebrada				peak	
33.0746985	-16.3665281	Cabeço de Bárbara Gomes				peak	
33.0288833	-16.3812499	Cabeço do Zimbralinho				peak	
33.0388510	-16.3674569	Dragoal				peak	
33.0636647	-16.3717338	Eiras				peak	
39.6844169	-31.0982772	Corvo 1				peak	
39.6761905	-31.1109687	Corvo 2				peak	
39.7107948	-31.0988205	Espigãozinho				peak	
39.6813433	-31.1095321	Morro da Fonte				peak	
39.6908950	-31.1126617	Coroinha				peak	
39.7059970	-31.0858518	Vigia (João Moura)		memorial		peak	
38.4073435	-28.1581315	Aguada				peak	
39.2229016	-8.6918301	Hotel Santarém	hotel				
41.8674769	-8.5182081	Corno do Bico				peak	
38.7606936	-9.2307989	pedro peixe	artwork				
38.7018396	-7.4028320	Fonte das Bicas		spring		spring	
32.7777483	-17.2283306	Colina da Faja	hotel				
38.8410532	-7.5837781	Porta de Santo António		city_gate			
40.1845046	-8.6779923	Miradouro de Montemor-o-Velho	viewpoint				
32.6507171	-16.9060731	Sirius	hotel				
41.7740110	-8.6170017	Solar de Sá		yes			
40.0959170	-8.7748576	Igreja do Alqueidão			place_of_worship		
40.0975188	-8.7738871	Igreja Antiga do Alqueidão			place_of_worship		
40.5326466	-8.3615642	Sobreiro	attraction			tree	
37.8479561	-25.8438882					peak	
37.8118475	-25.8166524	Lomba da Cruz				peak	
37.8567437	-25.8198539	Sapateiro				peak	
37.7583374	-25.3141445	Pico do Gaspar				peak	
37.7725670	-25.3367823	Pico do Ferro	attraction			peak	
39.7074423	-8.6602540				place_of_worship		
41.5537558	-7.1183514				place_of_worship		
41.6801389	-6.9814537				place_of_worship		
41.6751572	-7.0580601				place_of_worship		
41.4427565	-8.2964935	Sociedade Martins Sarmento	museum				
37.8355909	-25.6724694	Miradouro das Pedras Negras	viewpoint				
38.5642008	-8.9385825	Grutas da Quinta do Anjo		archaeological_site			
38.5700748	-8.9038075	Hotel Varandazul	hotel				
37.0766491	-8.2941949	Gaiola	attraction				
37.0850352	-8.2564421	Dianamar	guest_house				
37.0835589	-8.2590811		viewpoint				
37.0830426	-8.2611388		viewpoint				
37.1451824	-8.2827526		viewpoint				
37.1432881	-8.2877469			ruins			
37.1859822	-8.4464813	Fissul	attraction				
39.1788501	-9.3186736	Braga	hotel				
37.0793624	-8.2803235	São Rafael Inauguration Memorial	attraction	memorial			
37.3118393	-8.5509805	GR13 Via Algarviana	information				
37.3094739	-8.5445797	GR13 Via Algarviana	information				
37.2845715	-8.5538407		viewpoint				
38.6956474	-9.2093100	Museu de Arte Contemporânea MAC/CCB	museum				
41.5328326	-8.6180900	Chafariz do Campo da Feira	attraction		fountain		
41.5336858	-8.6188123	Igreja do Terço			place_of_worship		
37.2568519	-8.1537161		viewpoint				
37.2467121	-8.1731909		picnic_site				
39.5114141	-8.4890710	Antiga Cooperativa Agrícola - Lagar de Azeite	museum				
37.2526430	-8.0848464	Moinhos da Rocha da Pena		ruins			
37.2526568	-8.0853736	Parque de Merendas: Salir	information				
32.7391654	-17.2107652		picnic_site				
32.7525214	-17.2170012		information				
41.4034668	-8.5453464	Povoado Monte do Facho		archaeological_site			
41.3920540	-8.5360590	Castro de São Miguel-o-Anjo		archaeological_site			
41.0884759	-7.6527347		artwork				
41.0831849	-8.5388774	Antiga Capela e Escola de Alheira			place_of_worship		
41.0835165	-8.5380728	Capela de Alheira			place_of_worship		
41.5502949	-8.4294263	Museu da Imagem	museum				
37.2364244	-8.1343741			yes			
37.2329326	-8.1223247	GR13 Via Algarviana	information				
37.2364644	-8.1342858		picnic_site				
37.2345119	-8.1280510	Santa Glória			place_of_worship		
41.5303707	-8.6199446	Posto de Turismo de Barcelos	information				
40.9293186	-8.2481741	Loja Interativa de Turismo do Arouca Geopark	information				
37.2498396	-8.1144350	Circuito Pedestre 5km	information				
37.2503837	-8.1151056	Minimuseu	museum				
37.2494738	-8.1145316			wayside_shrine			
37.2493564	-8.1145045		picnic_site				
37.2497064	-8.1146530	The Protected Way of Rocha da Pena	information				
37.2324205	-8.1206954	Via Algaviana	information				
40.6310439	-7.3966653	Mira Serra	hotel				
40.9540090	-7.8009139		picnic_site		toilets		
40.9450924	-7.7905072		information				
37.2331050	-8.1214585	Via Algaviana	information				
41.5347978	-8.6170558	Hotel Dom Nuno	hotel				
37.2401771	-8.0484789	Via Algarviana	information				
37.2403793	-8.0459074	Via Algarviana	information				
41.5318919	-8.7750932	Capela da Nossa Senhora da Saúde			place_of_worship		
37.2403721	-8.0102275	GR13 Via Algarviana / PR10 Cruz Alta	information				
37.2388047	-8.0133628	GR13 Via Algarviana	information				
37.2389656	-8.0135782	GR13 Via Algarviana	information				
40.8383103	-8.3429234		viewpoint				
40.8382755	-8.3429476		attraction	wayside_cross			
37.2606142	-7.9710349	GR13 Via Algarviana	information				
41.0930875	-7.3277727	Miradouro da Senhora do Viso	viewpoint				
41.1050356	-7.3202238	Custóias do Douro	information				
40.7964356	-8.3349440	Junqueira	information				
37.2364009	-7.9383899	Via Algarviana	information				
40.7236853	-8.1082310	Parque dos Maristas					park
37.2404086	-7.9308597		information				
37.2415795	-7.9349809	Barranco do Velho	information				
37.2432562	-7.9309100	Circuito Temático	information				
37.2430251	-7.9332030	Parque Termatico da Serra do Caldeirao	information				
37.2438618	-7.9319475	Circuito Temático	information				
37.2413679	-7.9329782	Parque Termatico da Serra do Caldeirao	information				
37.2411342	-7.9308853	A Eira	information				
37.2404547	-7.9382334	Via Algarviana GR13	information				
37.2427947	-7.9346405	GR13 Via Algarviana	information				
37.2403285	-7.9371700	A Tia Bia	hotel		restaurant		
37.2411067	-7.9399249	GR13 Via Algarviana	information				
37.2428859	-7.9328605		picnic_site				
37.2392383	-7.9361460	GR13 Via Algarviana	information				
41.2207045	-8.4111657	Igreja Matriz de Rebordosa			place_of_worship		
41.5155510	-7.7936429	Parque Ambiental do Bucheiro	zoo				
37.2374959	-8.1732527		picnic_site				
37.2376895	-8.1733654	Via Algarviana GR13	information				
37.2370422	-8.1728766	Places of interest	information				
37.2368915	-8.1743954				place_of_worship		
37.2415353	-8.1876771	GR13 Via Algarviana	information				
37.2419537	-8.1882490	GR13 Via Algarviana	information				
37.2464534	-8.2539479	GR13 Via Algarviana	information				
37.2497517	-8.2111979			yes		spring	
37.2442368	-8.2011009		picnic_site				
37.2451119	-8.2105127	GR13 Via Algarviana	information				
41.3600015	-8.0902176	Cruzeiro do Lugar do Tapado		wayside_cross			
41.7530512	-8.2031580	HI Gerês – Pousada da Juventude	hostel				
37.2473353	-8.2551306	GR13 Via Algarviana	information				
40.9719825	-8.4862280	Marco de limite de freguesia entre Guisande e Lobão		boundary_stone			
37.2507530	-8.2879350	Percurso das Capelas	information				
37.2527012	-8.2871313	Museu do Traje e das Tradições	museum				
37.2417102	-8.2864429			yes			
37.2528366	-8.2874267	Via Algarviana GR13	information				
37.2506499	-8.2880193	GR13 Via Algarviana	information				
37.2506630	-8.2874848				place_of_worship		
38.6855475	-9.1498355	Posto de Turismo de Cacilhas	information				
41.0848878	-8.6343767	Motel Paraíso do Braseiro	motel				
41.6114366	-8.7776081	Residencial Reguenga	motel				
41.5972467	-8.4670931	Quinta da Botica	attraction				
37.2625019	-8.3745392	GR13 Via Algarviana	information				
37.2607631	-8.3775573	GR13 Via Algarviana	information				
